"ID";"DTHR";"PLACA";"BASE";"CODEMP";"EMBARQUE_ID";"ORIGEM";"DESTINO";"EMBARQUE_UNIT_ID";"COD_UNITIZADOR";"OCUPACAO";"TIPO";"NF_DOC";"OBS";"DTHR_RECEBIMENTO";"COLAB_RECEBIMENTO";"RETORNO_WMS";"OCUPACAO_RETORNO";"DTHR_RETORNO";"DTHR_FINALIZADO";"COLAB_FINALIZADO";"PALETE_REMONTE";"DOCA_DESTINO";"SOLICITOU_RECOLHE";"DTHR_CONFERENCIA";"COLAB_CONFERENCIA"
"281";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243586";"0201596457";"1";"Abastecimento";"";"Itens no Palete: 31
LEITE PIRACANJUBA Z.
BEB. LACTEA CHOCOLEI
COMPOSTO LACTEO NINH
SUCO UVA SALTON
EMBALAGEM TORTA G50/
EMBALAGEM ROCAMBOLE
POTE PET DESC. G 750
CHANTLLY OETKER
SACO PL.S/NOME SO LO
SUCO NAT.FAZENDA LAR
CREME LEITE PIRACANJ
FILME ESTIC.PVC 15X6
FILME ESTIC.PVC 12X3
EMBALAGEM DOCE GERAL
EMBALAGEM TORTA ALTA
POTE RET.FREEZER/MIC
SACO PL.UNISOLD 15KG
SACO PL.UNISOLD 10KG
SACO PL.MF PAO FRANC
CREME LEITE PIRACANJ
LEITE COND PIRACANJU
SACO PAPEL GIASSI PA
SACO PL.S/NOME SO LO
LEITE NINHO ZERO LAC
POTE SOBREMESA G680
SUCO SUVALAN UVA S/A
NECTAR SUVALAN ABACA
NECTAR SUVALAN LARAN
EMBALAGEM ROCAMBOLE
EMBALAGEM DOCE GERAL
SACO PL.MF ROSCA POL";"";"";"";"";"";"";"";"";"";"";"";""
"282";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243699";"0201596466";"1";"Abastecimento";"";"Itens no Palete: 32
AMENDOIM TORRADO GUI
MASSA MODELAR SOFT A
MASSA MODELAR SOFT A
TOALHA DOH.BAN.CONF.
BAND. FIBRAFORM BCO
BAND. FIBRAFORM BCO
MASSINHA MOD.SOFT AC
TOALHA DOHLER LAV.MU
MEIA LUPO CALCA 5680
GUARDANAPO VIRTUS 20
MEIA LUPO CALCA 5760
PAPEL SULFITE REPORT
TINTA GUACHE TEMPERA
MEIA SELENE PILATES
FRONHA EDROMANIA LIS
PAPEL SULFITE REPORT
PISTOLA CIS APLIC.S4
ROLO ALUMINIO WYDA 3
LAPIS PRETO CIS HB
PORTA FRIOS PLASUTIL
KIT POTE/TAM.COPAZA
MISTURA ORQUIDEA PAO
MASSA NISSIN LAMEN L
CAFE NESCAFE ALPINO
CAFE NESCAFE CAPPUC.
MISTURA ZELANDIA LIG
MILHO PIPOCA YOKI TR
MASSA BARILLA SPAGHE
MASSA ADRIA G.DORO P
MASSA RENATA INST.GA
AMENDOIM TORRADO GUI
MISTURA MANDIOQ.ORQU";"";"";"";"";"";"";"";"";"";"";"";""
"283";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243843";"0201596471";"1";"Abastecimento";"";"Itens no Palete: 28
RACAO FARO CAES SACH
PESTISCO FRISKIES MI
RACAO FARO GATO CARN
MIXER AGRATTO SUPER
RACAO DOG CHOW SC AD
LAMPADA TASCHIBRA LE
RACAO DOG CHOW SC FR
VENTILADOR VENTISOL
VENTILADOR VENTISOL
VENTILADOR VENTISOL
PETISCO PEDIGREE DEN
PETISCO PEDIGREE DEN
VENTILADOR VENTISOL
VENTILADOR BRITANIA
LAMPADA TASCHIBRA LE
BISC. P/CAO BISCROK
PALITO FILOS DEFUMAD
BIFINHOS KELDOG CRIA
RESIST. HYDRA LUMEN
RACAO PEDIGREE LT PA
RACAO WHISKAS FILHOT
ELIMINA ODORES SANOL
SHAMPOO E COND.KELLD
CAIXA TERMICA MOR 34
RACAO PEDIGREE AD.RA
LAMPADA TASCHIBRA LE
TAPETE HIG. TURMA PI
CAFETEIRA B+D COFFE";"";"";"";"";"";"";"";"";"";"";"";""
"284";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243377";"0201596478";"1";"Abastecimento";"";"Itens no Palete: 30
VINHO COROA VERMELHA
CERVEJA BADEN BADEN
COQUETEL ALC.COROTE
CERVEJA EISEBAHN IPA
SUCO CAMPO LARGO UVA
CERVEJA CORUJA LAGER
CERVEJA BOHEMIA
CERVEJA COLORADO DEM
REFRIG. ANTARCTICA S
VINHO SAINT GERMAN M
VINHO BARTOLO TINTO
VINHO COUNTRY WINE R
VINHO COUNTRY WINE B
CERVEJA ANTARCTICA P
AGUARDENTE CANINHA 8
VINHO G.UNIAO RIESLI
ESPUMANTE FREIXENET
VINHO FRISANTE RELAX
CERVEJA SAINT BIER B
VINHO BARTOLO TINTO
VINHO SAINT GERMAN C
CACHACA YPIOCA OURO
ESPUMANTE GARIBALDI
CERVEJA SCHIN PILSEN
VINHO MICAELA CAB. S
CERVEJA BRAHMA CHOPP
VINHO PASO DE LOS AN
VINHO FRISANTE RELAX
REFRIG. ANTARCTICA G
COCKTAIL SAMBA SUL M";"";"";"";"";"";"";"";"";"";"";"";""
"285";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243844";"0201596481";"1";"Abastecimento";"";"Itens no Palete: 30
VINHO COROA VERMELHA
CERVEJA BADEN BADEN
COQUETEL ALC.COROTE
CERVEJA EISEBAHN IPA
SUCO CAMPO LARGO UVA
CERVEJA CORUJA LAGER
CERVEJA BOHEMIA
CERVEJA COLORADO DEM
REFRIG. ANTARCTICA S
VINHO SAINT GERMAN M
VINHO BARTOLO TINTO
VINHO COUNTRY WINE R
VINHO COUNTRY WINE B
CERVEJA ANTARCTICA P
AGUARDENTE CANINHA 8
VINHO G.UNIAO RIESLI
ESPUMANTE FREIXENET
VINHO FRISANTE RELAX
CERVEJA SAINT BIER B
VINHO BARTOLO TINTO
VINHO SAINT GERMAN C
CACHACA YPIOCA OURO
ESPUMANTE GARIBALDI
CERVEJA SCHIN PILSEN
VINHO MICAELA CAB. S
CERVEJA BRAHMA CHOPP
VINHO PASO DE LOS AN
VINHO FRISANTE RELAX
REFRIG. ANTARCTICA G
COCKTAIL SAMBA SUL M";"";"";"";"";"";"";"";"";"";"";"";""
"286";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243470";"0201596498";"1";"Abastecimento";"";"Itens no Palete: 27
SALG. CHEEZ-IT PARME
BATATA PALHA YOKI TR
TORRADA CEREALE TOAS
BISC.NESFIT DOCE CAC
CAFE STARBUCKS PIKE
ADOC.LIQ.Z.CAL SUCR.
PANETTONE BAUDUCCO M
CHOCOTTONE BAUDUCCO
DOCE LEITE AUREA CLA
DOCE LEITE PIRACANJU
BALA BUTTER TOFFEES
SALG. TROFEU CHURRAS
PASTA AMENDOIM DACOL
BOLINHO BAUDUCCO DUO
BISC.BELVITA MACA/CA
GELEIA RITTER 100% F
PANETTONE VISCONTI G
BISC. LOWCUCAR ZERO
AMENDOIM DORI JAPONE
PANETTONE TOMMY FRUT
ABACAXI MAESTRIA ROD
BISC.NESTLE P.TEMPO
DOCE LEITE TIROL.
GELEIA RITTER LIGHT
GOIABADA FUGINI
LEITE COCO SOCOCO
BALA ARCOR 7 BELO FR";"";"";"";"";"";"";"";"";"";"";"";""
"287";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243652";"0201596500";"1";"Abastecimento";"";"Itens no Palete: 27
SALG. CHEEZ-IT PARME
BATATA PALHA YOKI TR
TORRADA CEREALE TOAS
BISC.NESFIT DOCE CAC
CAFE STARBUCKS PIKE
ADOC.LIQ.Z.CAL SUCR.
PANETTONE BAUDUCCO M
CHOCOTTONE BAUDUCCO
DOCE LEITE AUREA CLA
DOCE LEITE PIRACANJU
BALA BUTTER TOFFEES
SALG. TROFEU CHURRAS
PASTA AMENDOIM DACOL
BOLINHO BAUDUCCO DUO
BISC.BELVITA MACA/CA
GELEIA RITTER 100% F
PANETTONE VISCONTI G
BISC. LOWCUCAR ZERO
AMENDOIM DORI JAPONE
PANETTONE TOMMY FRUT
ABACAXI MAESTRIA ROD
BISC.NESTLE P.TEMPO
DOCE LEITE TIROL.
GELEIA RITTER LIGHT
GOIABADA FUGINI
LEITE COCO SOCOCO
BALA ARCOR 7 BELO FR";"";"";"";"";"";"";"";"";"";"";"";""
"288";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243781";"0201596508";"1";"Abastecimento";"";"Itens no Palete: 32
MISTURA ORQUIDEA EXT
PEPINO ZILZE FATIADO
PATE ATUM COQUEIRO T
MAIONESE HEMMER PREM
VINAGRE ALMAROMI MAC
MAIONESE HELLMANNS T
AZEITE OLIVA PEQ.PAR
AZEITONA PRETA V.FER
MOLHO TOMATE POMAROL
MILHO VERDE BONDUELL
OREGANO KITANO
ATUM GOMES COSTA RAL
CANELA KITANO PO
MOLHO SAKURA TRAD.
TEMPERO SABOR AMI S/
TEMPERO SABOR AMI C/
MOLHO TOMATE FUGINI
ATUM GOMES COSTA PED
TEMPERO PASTA RECEIT
AZEITONA VD V.FERTIL
MISTURA TEMP. SAZON
KETCHUP HEINZ PICANT
CATCHUP AUREA SACHE
VINAGRE ROSANI LIMAO
TEMPERO CHELLI SABOR
SALADA ATUM G.COSTA
SALADA ATUM G.COSTA
OLEO CANOLA LIZA
TEMPERO SABOR AMI S/
PALMITO DAOLI PUPUNH
EXTRATO TOMATE FUGIN
MILHO VERDE FUGINI S";"";"";"";"";"";"";"";"";"";"";"";""
"289";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243210";"0201596509";"1";"Abastecimento";"";"Itens no Palete: 10
MASSA ISABELA C/OVOS
PANETTONE VISCONTI F
MIX CALDO BOM GRAOS
MASSA NISSIN LAMEN F
CREME KNORR NATUR. C
MASSA ADRIA G.DORO P
MASSA ADRIA G.DORO S
MASSA ADRIA G.DORO B
MASSA URBANO.KIDS PE
MASSA NISSIN LAMEN G";"";"";"";"";"";"";"";"";"";"";"";""
"290";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243185";"0201596510";"1";"Abastecimento";"";"Itens no Palete: 16
RECHEIO CONFEI POP F
GELATINA OETKER UVA
CREME LEITE TIROL
CAFE TRES 10CP CAPP.
CAFE STARBUCKS HOUSE
AROMA OETKER BAUNILH
AMENDOIM TORRADO GUI
GELATINA OETKER LIMA
GELATINA OETKER MARA
GELATINA OETKER AMOR
GELATINA OETKER ABAC
CHA PRENDA HIBISCUS
CASTANHA CAJU FELIZ
CHOC. OETKER GRANULA
CAFE NESCAFE MATINAL
CAFE TRES CORACOES S";"";"";"";"";"";"";"";"";"";"";"";""
"291";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243332";"0201596513";"1";"Abastecimento";"";"Itens no Palete: 3
PANETTONE TOMMY GOTA
BATATA PALHA KI FRIT
PANETTONE VISCONTI F";"";"";"";"";"";"";"";"";"";"";"";""
"292";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243548";"0201596515";"1";"Abastecimento";"";"Itens no Palete: 30
BISC.RECH.PARATI CAR
BISC.ISABELA TORTINH
BISC.ISABELA AMANTEI
BISC.NESFIT DOCE CAC
TORRADA ISABELA LIGH
TORRADA ISABELA INTE
PANETTONE BAUDUCCO M
CHOCOTTONE BAUDUCCO
AMENDOIM DORI BOTECO
BISC.TRIBOS ORG.GRAN
BISC.BAUDUCCO CEREAL
BISC.RECH.NESTLE P.T
BISC.BAUDUCCO RECHEA
DOCE CREMOSO AUREA C
CREME AVELA RITTER
BISC.KALASSI S/GLUTE
BIS LACTA LEITE
BISC.PARATI WAFER CH
DOCE LEITE TIROL.
GOIABADA FUGINI
DOCE COCO SOCOCO BRA
G. M. BUBBALOO T. FR
BISC.TRIUNFO AGUA E
SALG.PIRAQUE BATATA
GRANOLA MAE TERRA TR
BISC.ISABELA GERGELI
BISC.ISABELA PIC.NIC
AMENDOIM YOKI CROC.
CAFE LOR T/M GOURM E
BISC.ISABELA CRISTAL";"";"";"";"";"";"";"";"";"";"";"";""
"293";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243567";"0201596533";"1";"Abastecimento";"";"Itens no Palete: 49
LEITE AURORA S.DESNA
CAFE LOR 10 CAP. ONI
CAFE LOR 10 CAP. EST
CAFE LOR 10 CAP. SON
GELATINA OETKER UVA
GELATINA OETKER LIMA
CAFE LOR 10 CAP. GUA
TORRADA CEREALE TOAS
AVEIA QUAKER FLOCOS
CAFE LOR 10 CAP. IND
CHA LEAO VERDE GENG.
CHA MATTE LEAO NATUR
CHOCOBISCUIT BAUDUCC
CAFE NESCAFE TRADICA
GRANOLA MAE TERRA FR
CAFE LOR 10 CAP. COL
GELATINA OETKER AMOR
GELATINA OETKER ABAC
COCO FLOCOS DO VALE
CAFE PILAO DESCAFEIN
CAFE MELITTA ESPECIA
CAFE DAMASCO EXTRA F
FERMENTO FLEISCHMANN
BARRA CER.NUTRY FRUT
CAFE TRES 10CP ESPRE
CEVADA CORSETTI TORR
LEITE COCO DO VALE R
CAFE TRES 10CP CLASS
ACHOC. OVOMALTINE FL
SAGU CORSETTI
CHA TWININGS CAM/MEL
CASTANHA CAJU FELIZ
CASTANHA PARA FELIZ
CAFE DAMASCO INTENSO
CHOC. OETKER GRANULA
CAFE BOM JESUS EXTRA
BARRA CER.NUTRY MORA
GELATINA OETKER S/SA
CHOC. PO OETKER
CAFE IGUACU SOLUVEL
BALA PIETROBON FUNCH
CAFE TRES 10CP PING
CHA LAVI HIBISCO
ACHOC.TODDY ORIGINAL
CAFE LOR T/M GOURM D
CHA LEAO GELADO MORA
NESQUIK MORANGO
CHA LAVI MISTO HARMO
LEITE NINHO ZERO LAC";"";"";"";"";"";"";"";"";"";"";"";""
"294";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243543";"0201596534";"1";"Abastecimento";"";"Itens no Palete: 16
EMBALAGEM VABENE FRE
BAND. FIBRAFORM BCO
POTE MICROON.500ML C
POTE PET DESC. G 750
EMBALAGEM TORTA BAIX
FILME ESTIC.PVC 12X3
EMBALAGEM TORTA ALTA
POTE RET.FREEZER/MIC
SACO PL.UNISOLD 10KG
EMBALAGEM PLADIL FRE
SACO PAPEL GIASSI X.
SACO PL.S/NOME SO LO
SACO PAPEL GIASSI PA
EMBALAGEM TORTA G61/
EMBALAGEM TORTA RETA
EMBALAGEM VABENE FRE";"";"";"";"";"";"";"";"";"";"";"";""
"295";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243366";"0201596537";"1";"Abastecimento";"";"Itens no Palete: 33
BEBIDA ARROZ RISOVIT
SUCO NAT.ONE PESSEGO
SUCO SUVALAN MACA/PE
CHA LIFE VERDE LIMAO
SUCO HUGO PIETRO MAC
LEITE PO NINHO SEM.D
LEITE PARMALAT ZYMIL
ALIMENTO ALMOND BREE
ALIMENTO ALMOND BREE
LEITE PO GLORIA DESN
BEB. LACTEA PIRAKIDS
CHANTLLY OETKER
SUCO SUVALAN ABACAXI
CREME LEITE NESTLE
SUCO UVA GARIBALDI I
SUCO UVA SALTON
LEITE PO MOLICO DESN
CREME LEITE PIRACANJ
SUCO SUVALAN UVA BCA
BEB. LACTEA NESQUIK
LEITE COND PIRACANJU
LEITE NINHO ZERO LAC
SUCO SUVALAN UVA S/A
SUCO SUVALAN MACA S/
SUCO SUVALAN MAC/LAR
NECTAR SUVALAN LARAN
NECTAR SUVALAN ABACA
SUCO SUVALAN MACA S/
NECTAR SUVALAN TANGE
ALIM.SOJA BATAVO
LEITE MOLICO DESNATA
LEITE PIRACANJUBA Z.
LEITE PIRACANJUBA A2";"";"";"";"";"";"";"";"";"";"";"";""
"296";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243604";"0201596539";"1";"Abastecimento";"";"Itens no Palete: 31
ALGODAO COTTONBABY B
AVEIA QUAKER FLOCOS
AVEIA QUAKER FLOCOS
GELATINA OETKER CERE
AROMA OETKER BAUNILH
TORRADA BAUDUCCO MUL
CAFE IGUACU TRADICIO
MUCILON NESTLE BAN/M
GELATINA OETKER UVA
GELATINA OETKER FRAM
GELATINA OETKER LIMA
GELATINA OETKER MARA
GELATINA OETKER CERE
GELATINA OETKER AMOR
GELATINA OETKER ABAC
CHA LEAO CAMOMILA
BARRA CER.RIT.MIX AV
BARRA CER.RIT.MIX BR
CEREAL KEL. FROOT LO
ERVA MATE TERTULIA
CAFE BOM JESUS TRADI
ACHOC. TODDY LIGHT
MUCILON NESTLE MILHO
CEREAL NESTLE SNOW F
CHA LAVI HIBISCO
CHA LAVI VERDE
CAFE PILAO ITAL. CAF
FRALDA HUG.ROU.S.CAR
TOALHA UMED.COTTONB.
HASTES FLEXIVEIS COT
COPO CRISTALCOPO PP";"";"";"";"";"";"";"";"";"";"";"";""
"297";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243718";"0201596541";"1";"Abastecimento";"";"Itens no Palete: 18
BISC.MUCILON LANCHIN
PAPEL HIG. NEVE 30M
BISC.BAUDUCCO COOKIE
BISC. TRIUNFO SALPET
BISC.PARATI MAIZENA
BISC.PARATI HOT CRAC
BISC.PARATI FLAY QUE
BISC.KALASSI S/GLUTE
ABACAXI MAESTRIA ROD
BISC.BAUDUCCO MAIZEN
CAFE LOR SOL.LIO. MO
CEREAL NESTLE NESCAU
BISC.TRIUNFO AGUA E
SALG.PIRAQUE BATATA
BISC.ISABELA MARIA
BISC.ISABELA MAIZENA
BISC.PIRAQUE P.CRACK
CAFE LOR SOLUVEL ESP";"";"";"";"";"";"";"";"";"";"";"";""
"298";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243894";"0201596544";"1";"Abastecimento";"";"Itens no Palete: 42
BEBIDA ENERG.BALY MA
ESCOVA DENT ORAL B K
VINHO SAINT GERMAIN
XAROPE DILUTE FRUTAS
XAROPE DILUTE FRUTAS
ESPUMANTE GRAN LEGAD
VINHO MIORANZA BRANC
GIN INTENCION STRAWB
VODKA SMIRNOFF
TEQUILERO FIESTA LIM
CERVEJA CORUJA LAGER
APERITIVO UNDERBERG/
ESPUMANTE GARIBALDI
VINHO BARTOLO TINTO
VINHO ACQUASANTIERA
VINHO SAINT GERMAN B
KEEP COOLER CLASSIC
VODKA DOBLE W
VINHO FRISANTE RELAX
CERVEJA SAINT BIER P
CERVEJA SAINT BIER B
ESPUMANTE GARIBALDI
VINHO CAMPO LARGO TI
CHOC. CONF.HARALD GR
CAFE TRES 10CP CAPPU
AVEIA QUAKER FLOCOS
CEREAL NESTLE NESFIT
CAFE PELE EXTRA FORT
GELATINA OETKER UVA
GELATINA OETKER CERE
FARINHA LACTEA NESTL
FARINHA LACTEA NESTL
MUCILON NESTLE MULTI
CAFE MELITTA CAPPUCC
CAFE PILAO SOLOVEL C
COBERTURA HARALD TOP
GUARDANAPO SCOTT 23X
BEBIDA ENERG.BALY CO
BEBIDA ENERG. BALY L
CERVEJA BOHEMIA
BEBIDA SKOL BEATS SE
VINHO FRISANTE RELAX";"";"";"";"";"";"";"";"";"";"";"";""
"299";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243295";"0201596549";"1";"Abastecimento";"";"Itens no Palete: 17
BALA GELATINA HARIBO
DOCE LEITE PIRACANJU
BALA BUTTER TOFFEES
WAFER RECH.TRENTO MA
DOCE RITTER LIGHT UV
BALA PECCIN TRI BALA
CEREJA CALDA ODERICH
PANETTONE VISCONTI G
ABACAXI CALDA NECTAR
SALG. MAE TERRA MILH
G. M. TRIDENT UN.MOR
ADOCANTE LIQ.LOWCUCA
GELEIA RITTER DIET U
GELEIA RITTER DIET G
DOCE RITTER FIGO
WAFFER RECH. TRENTO
AMENDOIM DORI PETTIZ";"";"";"";"";"";"";"";"";"";"";"";""
"300";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243096";"0201596551";"1";"Abastecimento";"";"Itens no Palete: 2
TRAVESSEIRO ALT.TOQ.
CREME LEITE PIRACANJ";"";"";"";"";"";"";"";"";"";"";"";""
"301";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243115";"0201596554";"1";"Abastecimento";"";"Itens no Palete: 1
MISTURA ORQUIDEA EXT";"";"";"";"";"";"";"";"";"";"";"";""
"302";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243135";"0201596556";"1";"Abastecimento";"";"Itens no Palete: 1
MISTURA ORQUIDEA EXT";"";"";"";"";"";"";"";"";"";"";"";""
"303";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243151";"0201596557";"1";"Abastecimento";"";"Itens no Palete: 1
LEITE TIROL S.DESNAT";"";"";"";"";"";"";"";"";"";"";"";""
"304";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243158";"0201596558";"1";"Abastecimento";"";"Itens no Palete: 1
CERVEJA BALY BIER PU";"";"";"";"";"";"";"";"";"";"";"";""
"305";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243136";"0201596608";"1";"Abastecimento";"";"Itens no Palete: 1
CERVEJA BALY BIER PU";"";"";"";"";"";"";"";"";"";"";"";""
"306";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243110";"0201596610";"1";"Abastecimento";"";"Itens no Palete: 1
PAPEL HIG. NEVE 30M";"";"";"";"";"";"";"";"";"";"";"";""
"307";"14/11/2023 16:17:41";"ABC";"L";"1";"1";"D";"19";"1243106";"0201596611";"1";"Abastecimento";"";"Itens no Palete: 1
LEITE AURORA INTEGRA";"";"";"";"";"";"";"";"";"";"";"";""
"308";"14/11/2023 16:17:42";"ABC";"L";"1";"1";"D";"19";"1243166";"0201596616";"1";"Abastecimento";"";"Itens no Palete: 33
AMACIANTE COMFORT CO
PROT. INTIM.DAYS S/P
ALGODAO DIS.BELLACOT
ABS. S.LIVRE ADAPT A
ABS. S.LIVRE A.PLUS.
ABS. S.LIVRE ADAPT P
ALGODAO TOPZ MULTIUS
COPO CRISTALCOPO PP
PRATO COPOSUL ANIV.
LAVA ROUPAS LIQ.BRIL
AMACIANTE COMFORT CO
SAPONACEO SAPOLIO CR
TIRA MANCHAS VANISH
NEUTRALIZADOR ODOR C
LAVA ROUPAS LIQ.TIXA
INSET. SBP.AERO REG.
INSET. SBP.AERO CIT.
AMACIANTE COMFORT CO
INSET. KELLTHINE MAT
LIMPADOR DESTAC PISO
DESODOR. PATO GEL AD
AMACIANTE YPE CONC.A
LIMPADOR YPE M.USO L
AMACIANTE DOWNY CONC
DESINF. PATO PURIFIC
SABAO ZAVASKI COCO
INSET. MORTEIN ISCA
DESINF. HARPIC POWER
AMACIANTE YPE CONC.B
EVITA MOFO INSPIRA M
AMACIANTE DOWNY CONC
AMACI. DOWNY CONC.B.
AMACIANTE COMFORT CO";"";"";"";"";"";"";"";"";"";"";"";""
"310";"14/11/2023 16:17:42";"ABC";"L";"1";"1";"D";"19";"1243055";"0201596632";"1";"Abastecimento";"";"Itens no Palete: 26
TOALHA DOH.ROS.CONF.
PALITO DOGS CLUB MIN
SALSICHA DOGS CLUB
PLAFON TASCHIBRA E-2
MESA TRAM TAMBAU QUA
VASSOURA CONDOR CANT
PRANCHA BODY BOARD I
PRANCHA BODY BOARD E
POLTRONA TRAM IGUAPE
CADEIRA TRAM LAGUNA
VASSOURA CONDOR MADR
CADEIRA MOR ACO VARA
GDA.SOL MOR BAGUM C/
TOALHA DOH.BAN.CONF.
BOLEIRA PLASUTIL GLA
CAPA COLCHAO EDROMAN
TOALHA DOH.ROS.CONF.
CANECA COFFE C.HOME
TOALHA DOH.BAN.CONF.
TOALHA DOH.ROS.CONF.
KIT COLCHA BETT DESI
TOALHA DOH.ROS.CONF.
KIT COLCHA BETT DESI
CARTUCHO CAMPGAS NAU
TOALHA DOH.ROS.CONF.
SACA ROLHAS METAL/TE";"";"";"";"";"";"";"";"";"";"";"";""
"311";"14/11/2023 16:17:42";"ABC";"L";"1";"1";"D";"19";"1243482";"0201596647";"1";"Abastecimento";"";"Itens no Palete: 26
TOALHA DOH.ROS.CONF.
PALITO DOGS CLUB MIN
SALSICHA DOGS CLUB
PLAFON TASCHIBRA E-2
MESA TRAM TAMBAU QUA
VASSOURA CONDOR CANT
PRANCHA BODY BOARD I
PRANCHA BODY BOARD E
POLTRONA TRAM IGUAPE
CADEIRA TRAM LAGUNA
VASSOURA CONDOR MADR
CADEIRA MOR ACO VARA
GDA.SOL MOR BAGUM C/
TOALHA DOH.BAN.CONF.
BOLEIRA PLASUTIL GLA
CAPA COLCHAO EDROMAN
TOALHA DOH.ROS.CONF.
CANECA COFFE C.HOME
TOALHA DOH.BAN.CONF.
TOALHA DOH.ROS.CONF.
KIT COLCHA BETT DESI
TOALHA DOH.ROS.CONF.
KIT COLCHA BETT DESI
CARTUCHO CAMPGAS NAU
TOALHA DOH.ROS.CONF.
SACA ROLHAS METAL/TE";"";"";"";"";"";"";"";"";"";"";"";""
"312";"14/11/2023 16:17:42";"ABC";"L";"1";"1";"D";"19";"1243042";"0201596660";"1";"Abastecimento";"";"Itens no Palete: 63
SALSICHA DOGS CLUB
GEL NIVEA VISAGE ESF
SAND.HAV.TOP MARINHO
ESMALTE COLOR.OLEO S
ESMALTE IMPALA CREMO
ESPETO MOR DUPLO FIN
GRELHA MOEDA ADM INO
ESPETO MOR DUPLO 95C
LAVA ROUPAS PO OMO L
SAL CISNE REFINADO E
TOALHA DOHLER PISO R
TOALHA DOH.ROS.CONF.
BOIA MOR RED.PRETA 9
ESGUICHO TRAM
BOWL CRI.CORACAO 13,
TOALHA DOH.ROS.CONF.
BASE GUARDA SOL MOR
TOALHA DOH.ROS.CONF.
TOALHA DOH.BAN.CONF.
CONJ. MINI ORGANIZAD
PANELA PRESSAO 4,5L
CANECA C.HOME ROSE 3
TOALHA DOH.BAN.CONF.
TOALHA DOH.ROS.CONF.
BANHEIRA MOR OVAL 55
CANECA CORACAO C.HOM
CADERNETA CRED.1/16
BOIA MOR UNICORNIO
TOALHA DOH.ROS.CONF.
JG.TRAM. IPANEMA PRE
PANO COPA DOHLER VIG
BRINKADEIRA ENGRENAG
TOALHA DOH.ROS.CONF.
BOIA MOR NEON 90CM
BANQUETA TRAM ICARAI
CADEIRA MOR ALUM INF
COADOR EXPRESSO DE C
POTE HERM.LUMINI RET
TOALHA DOH.ROS.CONF.
TOALHA DOH.BAN.CONF.
ALVO CERTO DARDO CAR
PANO COPA DOHLER VIG
LIXEIRA PLASUTIL CLA
DECANTER NADIR MALBE
PANELA TRAMONTINA TU
CARTUCHO CAMPGAS NAU
TOALHA DOH.BAN.CONF.
BOWL CRI.CORACAO PEA
CONJ. MINI POTES ORG
SUPORTE P/AGUA CATAR
KIT REFIL P/COADOR D
PANO COPA DOHLER VIG
TOALHA DOH.ROS.CONF.
CANECA CER.FLOCOS SO
TACA AGUA LYOR CRI.C
BISNAGA PLASVALE GRA
PANO COPA DOHLER VIT
BB FAB BARBIE FASHIO
POTE HERM.RETAN.2.60
VELA STERILAQUA P/FI
FERRO ELECTROLUX EAS
OSSO DOGS CLUB 10/11
BISC. P/CAO DOG CHOW";"";"";"";"";"";"";"";"";"";"";"";""
